"index","接受身份","工作經歷","學歷要求","科系要求","語文條件","擅長工具","工作技能"
86,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
87,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
88,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
89,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
90,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
91,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
92,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
93,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
94,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
95,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
96,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
97,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
98,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
99,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
100,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
101,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
102,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
103,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
104,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
105,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
106,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
107,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
108,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
109,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
110,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 菲律賓文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
111,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
112,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
113,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
114,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
115,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
116,"上班族、應屆畢業生、夜間就讀中、原住民 、學生實習"," 1年以上 "," 專科以上 "," 不拘 "," 不拘 ","Excel、PowerPoint、Word"," 不拘 "
117,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
118,"外籍人士、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
119,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
120,"上班族、應屆畢業生、夜間就讀中、研發替代役、外籍人士、學生實習"," 1年以上 "," 大學以上 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /中等、寫 /中等  西班牙文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Adobe Acrobat、Excel、PowerPoint、Word","技術文件翻譯、書籍翻譯、講座╱研討會即時口譯、會議╱談判即時口譯"
121,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 法文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
122,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
123,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 印尼文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
124,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 泰文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
125,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
126,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 阿拉伯文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
127,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 俄文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
128,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 馬來文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
129,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
130,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 葡萄牙文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
131,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
132,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
133,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
134,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
135,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
136,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
137,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
138,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
139,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
140,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
141,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
142,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
143,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
144,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
145,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
146,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
147,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
148,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
149,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
150,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
151,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
152,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
153,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
154,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
155,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
156,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
157,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
158,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
159,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
160,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
161,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
162,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
