"index","接受身份","工作經歷","學歷要求","科系要求","語文條件","擅長工具","工作技能"
253,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
254,"上班族、應屆畢業生、日間就讀中、夜間就讀中、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
255,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
256,"上班族、應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 "," 不拘 "," 不拘 "
257,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 餐旅服務相關、觀光事務相關、儀容服務學類 "," 不拘 "," 不拘 ","客訴案件處理、櫃檯門市接待與需求服務、產品介紹及解說銷售、飲料調製、吧台前置作業準備、門市餐飲管理、食材貯存管理、食物製前準備、排盤與食品裝飾、廚房設備維護管理、廚房器具使用維護"
258,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
259,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
260,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
261,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /中等 "," 不拘 "," 不拘 "
262,"上班族、應屆畢業生、外籍人士、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
263,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
264,"上班族、應屆畢業生、外籍人士、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
265,"上班族、應屆畢業生、日間就讀中、夜間就讀中、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
266,"上班族、應屆畢業生、外籍人士、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
267,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /中等 "," 不拘 "," 不拘 "
268,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 "," 不拘 "," 不拘 "
269,"上班族、應屆畢業生、日間就讀中、夜間就讀中、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
